ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
40827,2,1,0,0,0,0,0,0,0,0,0,0
40828,1,1,0,0,0,0,0,0,0,0,0,0
40828,2,1,5,5,5,5,5,5,5,5,5,5
40828,3,1,0,0,0,0,0,0,0,0,0,0
40828,4,1,0,0,0,0,0,0,5,0,0,0
40828,5,1,0,0,0,0,0,0,12,0,0,0
40828,6,1,0,0,0,23,16,0,0,0,0,5
40829,1,1,0,0,0,0,0,0,0,0,0,0
40829,2,1,0,12,0,0,0,0,0,0,0,0
40830,1,1,0,0,0,0,0,0,0,0,0,0
40830,2,1,0,0,0,0,0,0,0,0,0,0
40831,1,1,0,0,0,0,0,0,0,0,0,0
40831,7,1,0,0,0,0,0,0,0,0,0,0
40832,1,1,0,0,0,0,0,0,0,0,0,0
40832,2,1,0,0,0,0,0,0,0,0,0,0
40832,3,1,0,0,0,0,0,0,0,0,0,0
40833,0,1,26,26,26,26,26,26,26,26,26,26
40833,1,1,0,0,0,0,0,0,0,19,0,10
40834,1,1,0,0,0,0,0,0,0,0,0,0
40834,2,1,0,0,0,0,0,0,0,0,0,0
40835,0,1,0,0,0,0,0,0,0,0,0,13
40835,1,1,0,0,0,0,0,0,0,0,0,0
40836,1,1,0,0,0,0,0,0,0,26,0,0
40836,2,1,0,0,0,0,0,0,0,0,0,0
40837,1,1,0,0,0,0,0,0,0,0,0,0
40837,2,1,0,0,0,0,0,0,0,0,0,0
40838,1,1,0,0,0,0,0,0,0,0,0,0
40839,0,1,0,0,0,0,0,0,0,0,21,0
40839,1,1,2,0,0,0,0,0,0,0,0,28
40840,1,1,0,0,0,0,0,4,0,0,0,0
40840,2,1,0,0,0,0,0,0,0,0,0,0
40840,3,1,0,0,0,0,0,0,0,0,0,0
40841,1,1,0,0,14,0,0,0,0,0,0,0
40842,1,1,19,19,19,19,19,19,19,19,19,19
40843,1,1,0,0,0,0,0,0,0,0,0,0
40844,0,1,0,0,0,0,0,0,0,0,20,0
40844,1,1,0,0,0,0,0,0,0,0,0,0
40845,1,1,0,0,8,0,0,0,0,0,0,0
40845,2,1,0,0,0,0,0,0,0,0,0,0
40846,0,1,7,0,0,0,0,22,0,0,0,0
40846,0,2,0,0,0,0,0,0,0,0,0,0
40846,1,1,0,0,0,0,0,0,0,0,0,0
40847,0,1,13,0,0,0,0,0,0,0,0,0
40847,1,1,11,0,17,20,15,19,0,27,5,0
40848,0,1,0,18,0,0,0,0,0,0,0,0
40848,1,1,0,0,0,0,0,0,0,0,0,0
40850,1,1,0,0,0,0,0,0,0,0,0,0
40850,2,1,0,0,0,0,0,0,0,9,0,0
40851,0,1,0,0,0,28,0,0,0,8,25,18
40851,1,1,3,3,3,3,3,3,3,3,3,3
40852,0,1,0,0,0,0,0,0,0,0,0,0
40852,1,1,8,8,8,8,8,8,8,8,8,8
40853,1,1,0,0,0,0,0,0,0,0,0,0
40853,2,1,0,0,0,0,0,0,0,0,0,0
40854,0,1,0,0,0,0,0,0,0,0,0,0
40854,0,2,0,0,0,0,0,0,0,0,0,0
40854,1,1,0,0,0,0,0,0,20,0,0,0
40855,0,1,11,11,11,11,11,11,11,11,11,11
40855,1,1,0,0,0,0,0,0,0,0,0,0
40856,1,1,13,17,16,20,31,12,33,31,20,15
40857,1,1,0,0,0,0,0,0,0,0,0,0
40857,2,1,0,0,0,0,0,0,0,0,0,0
40858,1,1,7,0,5,19,10,20,9,0,16,0
40858,2,1,0,0,0,0,0,0,0,0,0,0
40859,1,1,11,11,11,11,11,11,11,11,11,11
40860,0,1,5,17,0,0,0,0,0,17,12,0
40860,0,2,0,0,0,0,0,0,0,0,0,0
40860,0,3,19,0,0,6,0,0,0,0,0,0
40860,1,1,0,5,25,10,10,0,0,0,0,0
40861,1,1,0,0,0,0,0,0,0,0,0,0
40861,2,1,0,0,0,0,0,0,0,8,0,0
40862,0,1,0,0,0,0,0,0,0,0,0,0
40862,1,1,0,0,0,0,0,0,0,0,0,0
40863,1,1,0,0,0,6,0,0,0,10,0,0
40863,2,1,0,0,0,0,0,0,0,0,13,0
40863,3,1,0,0,0,0,0,0,0,0,0,0
40864,0,1,0,0,15,0,19,14,0,0,0,0
40864,1,1,0,0,0,0,0,0,0,0,0,0
40865,1,1,0,0,0,0,0,0,0,0,0,0
40866,0,1,26,26,26,26,26,26,26,26,26,26
40866,1,1,0,16,0,0,0,0,0,0,0,0
40867,1,1,25,25,25,25,25,25,25,25,25,25
40868,0,1,0,0,0,0,0,0,0,0,0,0
40868,1,1,23,8,0,30,0,29,18,0,8,22
40869,1,1,5,5,5,5,5,5,5,5,5,5
40870,1,1,20,18,34,10,0,31,19,10,16,17
40871,1,1,18,18,18,18,18,18,18,18,18,18
40872,2,1,0,0,0,0,0,0,0,0,0,0
40873,0,1,0,0,0,0,0,0,0,0,0,0
40873,1,1,0,0,0,0,23,0,25,13,0,16
40874,1,1,24,24,24,24,24,24,24,24,24,24
40875,1,1,0,0,0,0,0,0,0,0,0,0
40875,2,1,0,0,0,0,0,0,0,0,0,0
40875,3,1,0,12,0,0,0,0,0,0,0,0
40876,0,1,38,38,38,38,38,38,38,38,38,38
40876,1,1,0,0,0,0,0,0,0,0,0,0
40877,1,1,0,0,0,0,0,0,0,0,0,0
40878,1,1,0,0,0,0,0,0,0,0,0,0
40878,2,1,0,0,0,0,0,0,0,0,0,0
40879,1,1,0,0,0,0,0,0,0,0,0,0
40879,2,1,0,0,0,0,0,0,0,0,0,0
40880,1,1,0,0,0,0,0,0,0,0,0,0
40881,1,2,14,13,0,15,11,23,15,29,0,12
40882,0,1,0,10,7,0,0,28,15,6,0,0
40882,1,1,14,5,28,0,0,0,26,0,0,18
40883,1,1,0,0,0,0,0,0,11,0,16,0
40883,2,1,0,0,0,0,0,0,0,0,0,0
40884,1,1,0,27,0,7,0,15,22,0,0,0
40885,1,1,0,0,0,0,0,0,0,0,0,0
40885,2,1,0,0,0,0,0,0,0,6,0,0
40886,1,1,14,0,0,16,0,9,25,0,11,0
40886,2,1,0,0,0,0,20,12,13,23,0,0
40887,1,2,12,16,11,0,22,0,9,22,12,8
40888,1,1,0,0,8,27,0,0,0,0,0,11
40889,1,1,14,18,0,14,0,20,0,28,27,8
40890,1,1,0,0,0,0,0,15,0,0,5,0
40891,1,2,0,16,0,17,17,19,5,0,0,28
40893,0,1,37,0,13,25,0,19,31,31,12,0
40893,1,1,0,0,10,0,0,0,30,0,0,0
40894,1,4,0,17,0,4,0,0,0,0,0,0
40895,1,1,0,0,21,0,0,0,0,0,0,0
40895,2,1,0,0,18,0,0,0,0,0,0,0
40895,3,1,0,0,0,0,0,0,0,0,0,0
40897,0,1,10,10,10,10,10,10,10,10,10,10
40897,1,1,3,8,18,28,17,0,0,17,22,0
40899,1,2,11,6,10,33,17,0,0,19,13,21
40900,1,1,0,0,0,0,0,0,0,0,0,0
40900,2,1,13,0,0,0,0,0,0,0,0,8
40901,1,1,0,0,13,8,0,14,0,37,14,0
40902,0,1,0,0,0,0,0,0,0,0,0,0
40902,1,1,0,0,0,0,0,0,0,0,0,0
40903,1,1,0,0,0,0,0,0,0,0,0,0
40903,2,1,0,0,0,0,0,13,0,0,0,0
40904,0,1,0,0,9,16,0,12,14,0,0,0
40904,1,1,0,0,0,0,0,0,0,0,0,0
40905,0,1,0,0,0,0,0,0,0,0,0,0
40905,1,1,0,0,0,0,0,0,0,0,0,0
40906,1,1,0,0,0,0,0,0,0,0,0,0
40906,2,1,0,0,0,13,0,0,0,15,0,0
40907,0,1,0,0,0,0,0,0,0,0,0,0
40907,1,1,0,0,0,0,0,0,0,0,0,0
40908,1,1,11,0,0,0,0,0,0,0,0,4
40909,1,1,0,0,0,0,0,0,0,0,0,0
40909,2,1,0,0,28,0,0,0,0,0,0,0
40910,1,2,22,22,22,22,22,22,22,22,22,22
40911,0,1,0,0,0,43,0,0,0,0,0,0
40911,1,1,0,0,0,0,0,0,0,0,0,0
40912,1,1,0,0,0,0,0,0,0,0,0,0
40912,2,1,0,0,0,0,0,0,0,0,0,0
40913,1,1,0,0,0,0,0,0,0,0,0,0
40913,2,1,0,0,0,0,0,0,0,0,0,0
40914,0,1,0,0,0,0,0,0,0,0,0,0
40914,1,1,0,0,29,0,16,0,0,0,0,0
40915,1,1,0,21,9,0,0,0,0,0,0,6
40915,2,1,0,0,0,0,0,0,0,0,0,0
40915,3,1,0,0,0,0,0,0,0,0,0,0
40916,1,1,0,0,0,0,0,25,2,0,0,12
40916,2,1,0,0,0,0,0,0,0,0,0,0
40916,3,1,20,0,0,10,0,0,16,6,0,0
40917,2,1,0,0,0,0,0,0,0,0,0,0
40918,1,1,0,0,0,0,0,0,0,0,0,0
40918,2,1,0,0,0,0,0,9,0,12,0,0
40919,1,2,0,8,30,30,16,15,0,0,7,22
40920,1,1,6,6,6,6,6,6,6,6,6,6
40921,1,1,0,0,0,0,0,0,0,0,0,0
40922,0,1,21,21,21,21,21,21,21,21,21,21
40922,1,1,0,0,0,0,0,0,0,0,0,0
40923,1,1,16,30,21,0,0,17,21,33,7,34
40923,2,1,0,0,0,0,0,0,0,0,0,0
40924,1,1,24,15,0,0,0,8,13,0,0,19
40925,1,1,0,18,12,37,2,21,25,0,0,9
40926,1,1,0,0,0,0,0,19,18,16,24,0
40927,1,1,0,0,0,0,0,0,0,0,0,0
40928,0,1,0,0,0,0,0,0,0,0,0,0
40928,1,1,0,0,0,0,0,0,0,0,0,0
40929,1,1,0,0,28,0,0,0,9,0,0,0
40930,1,1,0,0,0,0,0,0,0,0,0,0
40931,0,1,0,0,0,0,0,8,0,0,0,0
40931,1,1,0,0,0,0,0,0,0,0,11,0
40932,0,1,0,0,0,0,0,0,0,0,0,0
40932,1,1,0,6,0,0,0,11,6,20,0,0
40933,1,1,0,0,0,0,0,0,12,0,0,0
40933,2,1,0,0,0,0,0,0,0,0,0,0
40934,0,1,0,0,0,0,0,0,0,0,0,0
40934,1,1,0,0,0,0,0,0,0,0,0,0
40935,1,1,23,23,23,23,23,23,23,23,23,23
40936,1,1,0,0,0,0,0,0,0,0,0,0
40936,2,1,0,0,0,0,0,24,0,0,0,0
40936,3,1,0,9,0,0,0,0,0,0,0,0
40937,0,1,0,0,0,0,0,0,0,0,0,0
40937,1,1,8,21,19,22,0,0,0,0,9,15
40938,0,1,8,0,18,0,0,25,0,28,38,10
40938,1,1,0,0,0,0,0,0,0,0,0,0
40939,1,1,0,0,0,0,0,0,0,0,0,0
40939,2,1,0,0,0,0,0,0,0,0,0,0
40940,0,1,31,31,31,31,31,31,31,31,31,31
40940,1,1,0,0,0,0,0,0,0,0,0,0
40941,1,1,16,16,16,16,16,16,16,16,16,16
40942,0,1,0,0,0,0,0,0,0,0,0,0
40942,0,2,0,0,0,0,0,0,0,0,0,0
40942,1,1,0,0,0,19,0,0,0,0,0,0
40943,0,1,0,0,0,0,0,0,0,0,0,0
40943,1,1,10,10,10,10,10,10,10,10,10,10
40944,1,1,21,21,21,21,21,21,21,21,21,21
50001,1,1,0,0,0,0,0,0,0,0,0,0
50002,1,1,0,0,0,0,0,0,0,0,0,0
50002,2,1,0,0,0,0,0,0,0,0,0,0
50003,1,1,31,31,31,31,31,31,31,31,31,31
50003,2,1,0,0,0,0,0,0,0,0,0,0
50004,1,1,0,11,0,54,14,14,0,10,0,11
50004,2,1,0,0,0,0,0,0,0,0,0,0
50005,0,1,0,0,0,0,0,7,22,15,6,0
50005,1,1,0,0,0,0,0,0,0,0,0,0
50006,1,1,0,0,0,0,0,0,0,0,0,0
50006,2,1,0,0,0,0,0,0,0,0,0,0
50007,2,1,0,0,0,0,0,0,0,0,0,0
50008,1,1,0,0,0,0,0,0,0,0,0,0
50009,1,1,21,21,21,21,21,21,21,21,21,21
50010,1,1,14,18,14,8,3,11,21,15,12,11
50011,1,1,0,0,0,0,0,0,0,0,0,0
50012,1,1,0,0,0,0,0,0,0,0,0,0
50012,2,1,0,0,0,0,0,0,0,0,0,0
50012,3,1,0,0,0,0,0,0,0,0,0,0
50013,1,1,0,0,10,0,12,8,0,0,7,0
50013,2,1,0,0,0,0,0,0,0,0,0,0
50014,1,1,0,0,0,0,0,0,0,0,0,0
50014,2,1,0,0,0,0,0,0,0,0,0,0
50015,0,1,28,28,28,28,28,28,28,28,28,28
50015,1,1,0,0,0,0,0,0,0,0,0,0
50016,1,1,0,0,0,0,0,0,0,0,0,0
50017,1,1,0,0,0,0,0,0,0,0,0,0
50017,2,1,0,0,0,0,0,0,0,0,0,0
50018,1,1,0,0,0,0,0,0,0,0,0,0
50018,2,1,0,0,0,0,0,0,0,0,0,0
50018,3,1,0,0,0,0,0,0,0,0,0,0
50020,1,1,0,0,0,0,0,0,0,0,0,10
50021,2,1,0,0,0,0,0,0,0,0,0,0
50022,1,1,0,0,0,0,0,0,0,0,0,0
50022,2,1,0,0,0,0,0,0,0,0,0,0
50023,1,1,19,19,19,19,19,19,19,19,19,19
50024,1,1,0,0,0,0,0,0,0,0,0,0
50024,2,1,0,0,0,0,0,0,0,0,0,0
50025,1,1,0,0,0,0,0,0,0,0,0,0
50025,2,1,0,0,0,0,0,0,0,0,0,0
50026,1,1,0,0,0,0,0,0,0,0,0,0
50026,2,1,7,0,0,0,0,0,0,0,0,0
50027,1,1,0,0,0,0,0,0,0,0,0,0
50027,2,1,17,17,17,17,17,17,17,17,17,17
50028,1,1,17,17,17,17,17,17,17,17,17,17
50029,1,1,0,0,0,17,0,18,0,0,0,0
50029,2,1,0,0,0,14,0,0,0,0,0,0
50030,1,1,0,0,0,0,0,0,0,0,0,0
50031,1,1,0,0,0,27,0,0,0,0,0,0
50032,1,1,0,0,0,0,0,0,0,0,0,0
50033,1,1,23,23,23,23,23,23,23,23,23,23
50034,1,1,11,11,11,11,11,11,11,11,11,11
50035,1,1,0,0,0,0,13,0,18,11,0,0
50035,2,1,0,0,12,21,0,28,0,0,0,0
50036,1,1,0,0,0,0,0,0,0,0,0,0
50037,1,1,0,0,0,0,0,0,0,0,0,0
50038,1,1,11,11,11,11,11,11,11,11,11,11
50039,1,1,10,10,10,10,10,10,10,10,10,10
50039,2,1,0,0,0,0,0,0,0,0,0,0
50040,1,1,0,0,0,0,0,0,0,0,0,0
50040,2,1,0,0,0,0,0,0,0,0,0,0
50041,1,1,24,24,24,24,24,24,24,24,24,24
50042,1,1,0,0,0,0,0,0,0,0,0,0
50042,2,1,0,0,0,0,0,0,0,0,0,0
50043,1,1,0,0,0,0,0,0,0,0,0,0
50044,1,1,0,0,0,0,0,0,0,0,0,0
50045,1,1,18,18,18,18,18,18,18,18,18,18
50045,2,1,0,0,0,0,0,0,0,0,0,0
50046,1,1,0,0,0,0,0,0,0,0,0,0
50047,1,1,0,0,0,0,0,0,0,0,0,0
50047,2,1,0,0,0,0,0,0,0,0,0,0
50047,3,1,0,0,0,0,0,0,0,0,0,0
50047,4,1,0,0,0,0,0,0,0,0,0,0
50047,5,1,0,0,0,0,0,0,0,0,0,0
50048,1,1,0,0,11,0,0,0,0,0,0,0
50048,2,1,0,0,0,0,0,0,0,0,0,0
50049,1,1,21,21,21,21,21,21,21,21,21,21
50050,1,1,0,0,0,0,0,0,0,0,0,0
50051,1,1,0,0,0,0,13,0,0,0,0,21
50052,1,1,0,0,0,0,0,0,0,0,0,0
50052,2,1,0,0,0,0,0,0,0,0,0,0
50053,1,1,0,0,0,0,0,0,0,0,0,0
50054,1,1,0,0,0,0,0,0,0,0,0,0
50055,1,1,0,0,0,0,0,0,0,0,0,0
50055,2,1,0,0,0,0,0,0,0,0,0,0
50056,1,1,30,30,30,30,30,30,30,30,30,30
50057,1,1,0,0,0,0,0,0,0,0,0,0
50058,1,1,0,0,0,0,0,0,0,0,0,0
50058,2,1,0,0,0,0,0,0,0,0,0,0
50059,1,1,0,0,0,0,0,0,0,0,0,0
50060,1,1,0,0,0,0,0,0,0,0,0,0
50060,2,1,0,0,0,0,0,0,0,0,0,0
50061,1,1,0,0,0,0,0,0,0,0,0,0
50062,1,1,0,0,0,0,0,0,0,0,0,0
50063,1,1,0,0,0,0,0,0,0,0,0,0
50063,2,1,0,0,0,0,0,0,0,0,0,0
50064,1,1,16,16,16,16,16,16,16,16,16,16
50065,1,1,0,0,0,0,0,0,0,0,0,0
50065,2,1,0,0,0,0,0,0,0,0,0,0
50065,3,1,0,0,0,0,0,0,0,0,0,0
50066,1,1,19,19,19,19,19,19,19,19,19,19
50066,2,1,0,0,0,0,0,0,0,0,0,0
50067,1,1,0,0,0,0,0,0,0,0,0,0
50068,1,1,13,13,13,13,13,13,13,13,13,13
50069,1,1,35,35,35,35,35,35,35,35,35,35
50070,1,1,0,0,0,0,0,0,0,0,0,0
50070,2,1,0,0,0,0,0,0,0,0,0,0
50071,1,1,0,0,0,0,0,0,0,0,0,0
50071,2,1,0,0,0,0,0,0,0,0,0,0
50071,3,1,0,0,0,0,0,0,0,0,0,0
50072,1,1,0,0,0,0,0,0,0,0,0,0
50073,0,1,16,16,16,16,16,16,16,16,16,16
50073,1,1,0,0,0,0,0,0,0,0,0,0
50074,1,1,0,0,0,0,0,0,0,0,0,0
50074,2,1,0,0,0,23,0,0,0,0,0,0
50075,1,1,0,0,0,0,0,0,0,0,0,0
50076,1,1,0,0,14,0,23,0,0,15,0,0
50077,1,1,0,0,0,0,0,0,0,0,0,0
50078,1,1,0,0,0,0,0,0,0,0,0,0
50080,1,1,0,4,0,0,0,0,0,0,0,0
50081,1,1,16,16,16,16,16,16,16,16,16,16
50081,2,1,0,0,0,0,0,0,0,0,0,0
50082,0,1,0,0,0,0,0,0,0,0,0,0
50082,1,1,14,14,14,14,14,14,14,14,14,14
50083,1,1,6,14,25,28,8,8,30,9,33,16
50083,2,1,0,0,0,0,0,0,0,0,0,0
50083,3,1,0,0,0,0,0,0,0,0,0,0
50085,1,1,22,22,22,22,22,22,22,22,22,22
50086,1,1,0,0,0,0,0,0,0,0,0,0
50086,2,1,0,0,0,0,0,0,0,0,0,0
50087,1,1,21,21,21,21,21,21,21,21,21,21
50088,1,1,0,0,0,0,0,0,0,0,0,0
50089,1,1,0,0,0,0,0,0,0,0,0,0
50089,2,1,0,0,0,0,0,0,0,0,0,0
50090,1,1,16,16,16,16,16,16,16,16,16,16
50091,1,1,0,0,0,0,0,0,0,0,0,0
50093,1,1,0,0,0,0,0,0,0,0,0,0
50093,2,1,0,0,0,0,0,0,0,0,0,0
50094,1,1,0,0,0,0,0,0,0,0,0,0
50095,1,1,1,1,1,1,1,1,1,1,1,1
50095,2,1,0,0,0,0,0,0,0,0,0,0
50096,1,1,7,7,7,7,7,7,7,7,7,7
50097,1,1,0,0,0,0,0,0,0,0,0,0
50098,1,1,28,28,28,28,28,28,28,28,28,28
50099,1,1,11,11,11,11,11,11,11,11,11,11
50099,2,1,0,0,0,0,0,0,43,0,0,0
50099,3,1,0,0,0,15,0,0,0,0,0,0
50099,4,1,0,0,0,0,6,0,0,0,0,0
50100,1,1,0,0,0,0,0,0,0,0,0,0
50100,2,1,0,0,0,5,0,0,0,0,0,0
50101,1,1,0,0,0,0,0,0,0,0,0,0
50102,1,1,0,0,42,7,22,0,8,0,12,0
50103,1,1,0,0,0,0,0,0,0,0,0,0
50104,1,1,4,0,0,0,0,19,0,0,0,0
50104,2,1,0,0,0,0,0,0,0,0,0,0
50105,1,1,0,0,0,0,0,0,0,0,0,0
50105,2,1,0,0,0,0,0,0,0,0,0,0
50105,3,1,0,0,0,0,0,0,0,0,0,0
50106,1,1,0,0,18,0,0,0,0,0,0,0
50107,1,1,0,0,0,0,0,0,0,0,0,0
50107,2,1,17,17,17,17,17,17,17,17,17,17
50108,1,1,0,0,0,0,0,0,0,0,0,0
50109,1,1,0,0,0,0,0,0,0,0,0,0
50110,0,1,0,0,0,0,0,0,0,0,0,0
50110,1,1,0,0,0,0,0,0,0,0,0,0
50111,1,1,0,0,0,0,0,0,0,0,0,0
50111,2,1,0,0,0,0,0,0,0,0,0,0
50112,1,1,36,36,36,36,36,36,36,36,36,36
50113,1,1,11,11,11,11,11,11,11,11,11,11
50114,1,1,0,21,0,0,0,0,0,0,0,0
50114,2,1,0,0,0,0,0,0,0,0,0,0
50115,1,1,0,0,0,0,0,23,0,0,0,0
50116,1,1,0,0,0,0,0,0,0,0,0,0
50116,2,1,0,0,0,0,0,0,0,0,0,0
50117,1,1,0,0,0,0,0,0,0,0,0,0
50118,1,1,0,0,0,0,0,0,0,26,0,0
50120,1,1,0,0,0,0,0,0,0,0,0,0
50120,2,1,0,0,0,0,0,0,0,0,0,0
50123,0,1,2,24,25,13,13,19,2,16,16,42
50123,1,1,24,26,22,9,17,0,12,0,0,21
50124,1,1,0,0,0,0,0,0,0,0,0,0
50125,1,1,0,0,0,0,0,0,0,0,0,0
50125,2,1,0,0,0,0,0,0,0,0,0,0
50126,1,1,0,0,0,0,0,0,0,0,0,0
50126,2,1,0,0,22,0,0,0,20,0,0,0
50127,1,1,0,0,0,0,0,0,0,0,0,0
50128,1,1,0,0,0,0,0,0,0,0,0,0
50129,1,1,0,0,0,0,0,0,0,0,0,0
50130,0,1,15,15,15,15,15,15,15,15,15,15
50130,1,1,0,0,0,0,0,0,0,0,0,0
50131,1,1,0,0,0,0,0,0,0,0,0,0
50131,2,1,0,0,0,0,0,0,0,0,0,0
50132,0,1,5,5,5,5,5,5,5,5,5,5
50132,1,1,0,0,0,0,0,0,0,16,0,19
50133,1,1,18,18,18,18,18,18,18,18,18,18
50134,1,1,0,0,0,0,0,0,0,0,0,0
50134,2,1,0,0,0,0,0,0,0,0,0,0
50135,1,1,5,0,0,0,0,0,0,0,0,0
50136,0,1,0,0,0,0,0,0,0,0,0,0
50136,1,1,0,0,0,8,0,6,0,0,10,0
50137,1,1,0,0,0,0,0,0,0,0,0,0
50137,2,1,0,0,0,0,0,0,0,0,0,0
50138,1,1,0,0,0,0,0,5,0,45,0,0
50139,1,1,0,0,0,0,0,0,0,0,0,0
50139,2,1,0,0,0,0,0,0,0,0,0,0
50140,0,1,0,0,0,0,0,20,0,0,0,0
50140,1,1,0,0,0,12,22,0,0,0,0,0
50141,1,1,0,0,0,0,0,0,0,0,0,0
50141,2,1,19,0,0,0,10,12,19,37,24,18
50142,1,1,23,9,19,12,29,0,0,18,0,6
50142,2,1,0,0,0,0,0,0,0,0,0,0
50143,1,1,0,0,0,0,0,0,0,0,0,0
50144,0,1,0,28,0,29,0,0,0,16,0,0
50144,1,1,0,0,0,0,0,0,0,0,0,0
50145,1,1,16,16,16,16,16,16,16,16,16,16
50146,1,1,0,0,0,0,0,0,0,0,0,0
50146,2,1,0,0,0,0,0,0,0,0,0,0
50147,1,1,0,0,0,0,0,0,0,0,0,0
50147,2,1,0,0,0,0,0,0,0,0,0,0
50148,0,1,0,0,22,0,0,0,0,15,0,0
50148,1,1,15,0,0,0,0,12,17,10,27,14
50149,1,1,0,0,0,0,0,0,0,0,0,0
50149,2,1,0,0,0,0,0,0,0,0,0,0
50150,1,1,28,15,21,8,14,15,0,9,12,21
50151,1,1,0,0,0,0,0,0,0,0,0,0
50151,2,1,0,0,0,0,0,0,0,0,0,0
50152,0,1,0,0,0,0,0,0,0,0,0,0
50152,1,1,0,0,0,0,0,0,0,0,0,0
50153,1,1,0,0,0,16,9,0,0,0,0,0
50154,1,1,0,0,0,0,0,0,0,0,0,0
50155,0,1,40,0,0,0,0,31,24,0,0,29
50155,1,1,0,0,0,0,0,0,0,0,0,0
50156,1,1,0,0,0,0,0,0,0,0,0,0
50156,2,1,0,0,0,0,0,0,0,0,0,0
50157,1,1,0,12,0,0,0,11,0,0,0,0
50157,2,1,0,0,0,0,0,0,0,0,0,0
50158,1,1,0,0,0,0,0,0,0,0,0,0
50158,2,1,0,0,0,0,0,0,0,0,0,0
50158,3,1,0,0,0,0,0,0,0,0,0,0
50158,4,1,0,0,0,0,0,0,0,0,0,0
50159,1,1,0,0,0,0,0,0,0,0,0,0
50159,2,1,0,0,0,0,0,0,0,0,0,0
50160,0,1,42,0,0,0,12,0,18,10,19,0
50160,1,1,0,0,0,0,0,0,0,0,0,0
50160,2,1,0,0,0,0,0,0,0,0,18,0
50161,1,1,8,8,8,8,8,8,8,8,8,8
50162,1,1,0,0,0,0,0,0,0,0,0,0
50162,2,1,0,0,0,0,0,0,0,0,0,0
50163,1,1,0,0,24,0,0,14,5,8,0,16
50164,1,1,0,0,0,0,0,0,0,0,0,0
50164,2,1,0,0,0,0,0,0,0,0,0,0
50165,1,1,0,0,0,0,0,0,0,0,0,0
50166,1,1,35,35,35,35,35,35,35,35,35,35
50167,1,1,17,17,17,17,17,17,17,17,17,17
50167,2,1,0,0,0,0,0,0,0,0,0,0
50168,1,1,0,0,9,18,0,0,0,0,0,12
50168,2,1,22,0,0,0,0,0,0,0,0,0
50169,1,1,15,8,7,16,10,14,12,12,5,11
50169,2,1,0,0,0,0,0,0,0,0,0,0
50170,1,1,0,0,0,0,0,0,0,0,0,0
50170,2,1,0,0,0,0,0,0,0,0,0,0
50171,1,1,16,16,16,16,16,16,16,16,16,16
50171,2,1,0,0,0,0,0,0,0,0,0,0
50171,3,1,0,0,0,0,0,0,0,0,0,0
50171,4,1,0,0,0,0,0,0,0,0,0,0
50172,1,1,0,0,0,0,0,0,0,0,0,0
50172,2,1,0,0,0,0,0,0,0,0,0,0
50173,1,1,0,0,0,0,0,0,0,0,0,0
50173,2,1,0,0,0,0,0,0,0,0,0,0
50173,3,1,0,0,0,0,0,0,0,0,0,0
50174,0,1,23,0,0,20,0,0,0,0,14,0
50174,1,1,0,0,0,0,0,0,0,0,0,0
50175,1,1,0,0,0,0,0,0,0,0,0,0
50175,2,1,0,0,0,0,0,0,0,0,0,0
50176,1,1,10,0,9,0,0,19,0,0,23,17
50177,0,1,0,0,0,0,0,31,0,0,0,0
50177,1,1,0,0,0,0,0,0,0,0,0,0
50178,1,1,13,13,13,13,13,13,13,13,13,13
50179,1,1,17,17,17,17,17,17,17,17,17,17
50180,1,1,4,4,4,4,4,4,4,4,4,4
50181,1,1,12,12,12,12,12,12,12,12,12,12
50182,1,1,0,0,0,0,0,0,0,0,0,0
50183,1,1,16,16,16,16,16,16,16,16,16,16
50183,2,1,0,0,0,0,0,0,0,0,0,0
50184,0,1,27,27,27,27,27,27,27,27,27,27
50184,1,1,0,0,0,0,0,0,0,0,0,0
50184,2,1,0,0,0,0,0,0,0,0,0,0
50185,1,1,12,12,12,12,12,12,12,12,12,12
50186,1,1,0,0,0,0,0,0,0,0,0,0
50186,2,1,0,0,0,0,0,0,0,0,0,0
50187,1,1,0,0,0,0,0,0,0,0,0,0
50187,2,1,0,0,0,0,0,0,0,0,0,0
50188,1,1,15,0,0,0,18,0,0,0,0,0
50189,1,1,0,8,0,0,0,27,0,0,0,0
50189,2,1,9,9,9,9,9,9,9,9,9,9
50190,1,1,17,17,17,17,17,17,17,17,17,17
50191,1,1,0,0,0,0,0,0,0,0,0,0
50191,2,1,0,0,0,0,0,0,0,0,0,0
50191,3,1,0,0,0,0,0,0,0,0,0,0
50192,1,1,0,0,0,0,0,0,0,0,0,0
50192,2,1,0,0,0,0,0,0,0,0,0,0
50193,1,1,0,0,0,0,0,0,0,0,0,0
50193,2,1,0,0,0,0,0,0,0,0,0,0
50194,0,1,20,20,20,20,20,20,20,20,20,20
50194,1,1,35,35,35,35,35,35,35,35,35,35
50195,1,1,0,0,0,0,0,0,0,0,0,0
50196,1,1,34,34,34,34,34,34,34,34,34,34
50196,2,1,0,0,0,0,0,0,0,0,0,0
50197,0,1,0,0,0,0,0,0,0,0,0,0
50197,1,1,0,0,0,0,0,0,0,0,0,0
50198,1,1,17,17,17,17,17,17,17,17,17,17
50201,1,1,18,18,18,18,18,18,18,18,18,18
